X,Y,CCN,REPORT_DAT,SHIFT,METHOD,OFFENSE,BLOCK,XBLOCK,YBLOCK,WARD,ANC,DISTRICT,PSA,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,LATITUDE,LONGITUDE,BID,START_DATE,END_DATE,OBJECTID,OCTO_RECORD_ID
399215.0,138016.219999999,25168087,2025/11/05 04:02:09+00,MIDNIGHT,OTHERS,THEFT/OTHER,1500 - 1522 BLOCK OF NORTH CAPITOL STREET,399215,138016.22,5,5F,5,501,Cluster 21,010601 1,010601,Precinct 75,38.9100071926,-77.0090509011,NOMA,2025/11/04 23:48:00+00,2025/11/05 02:07:00+00,844620461,
397171.109999999,137408.25,25169925,2025/11/08 05:34:19+00,MIDNIGHT,OTHERS,THEFT/OTHER,1100 - 1199 BLOCK OF VERMONT AVENUE NW,397171.11,137408.25,2,2C,2,207,Cluster 8,010100 3,010100,Precinct 17,38.9045261865,-77.0326140595,DOWNTOWN,2025/11/08 04:25:00+00,2025/11/08 04:35:00+00,844620462,
401553.079999998,138614.52,25169972,2025/11/08 09:12:59+00,MIDNIGHT,OTHERS,THEFT/OTHER,1429 - 1599 BLOCK OF OKIE STREET NE,401553.08,138614.52,5,5D,5,506,Cluster 23,008803 1,008803,Precinct 76,38.9153958594,-76.9820919291,,2025/11/08 06:39:00+00,2025/11/08 08:03:00+00,844620463,
396919.369999997,138552.5,25170191,2025/11/08 22:22:25+00,EVENING,OTHERS,THEFT/OTHER,1500 - 1599 BLOCK OF SWANN STREET NW,396919.37,138552.5,2,2B,3,301,Cluster 6,004300 1,004300,Precinct 141,38.9148331356,-77.0355214839,,2025/11/04 15:07:00+00,2025/11/06 18:00:00+00,844620464,
398609.5,137894.52,25170247,2025/11/08 23:35:09+00,EVENING,OTHERS,THEFT/OTHER,1400 - 1425 BLOCK OF NEW JERSEY AVENUE NW,398609.5,137894.52,5,5E,3,308,Cluster 21,004600 2,004600,Precinct 19,38.9089101279,-77.0160319547,,2025/11/08 03:30:00+00,2025/11/08 12:00:00+00,844620465,
402007.710000001,136927.280000001,25424912,2025/11/17 21:34:08+00,EVENING,OTHERS,THEFT/OTHER,1800 - 1899 BLOCK OF H STREET NE,402007.71,136927.28,5,5D,5,507,Cluster 23,008904 1,008904,Precinct 79,38.9001956975,-76.9768546682,,2025/10/01 20:00:00+00,2025/11/01 20:00:00+00,844620469,
399886.335900001,135159.556000002,25424958,2025/11/17 23:10:48+00,EVENING,OTHERS,THEFT/OTHER,300 - 399 BLOCK OF D STREET SE,399886.335901848,135159.556026859,6,6B,,,Cluster 26,006500 2,006500,Precinct 89,38.8842736698,-77.0013100528,,2025/11/15 18:26:00+00,2025/11/15 18:26:00+00,844620470,
398945.979999997,138510.07,25425149,2025/11/28 18:02:07+00,DAY,OTHERS,THEFT/OTHER,1800 - 1820 BLOCK OF 1ST STREET NW,398945.98,138510.07,5,5E,3,308,Cluster 21,003302 1,003302,Precinct 19,38.9144556791,-77.0121534087,,2025/11/28 05:38:00+00,2025/11/28 05:48:00+00,844620471,
398189.789999999,138551.829999998,25170754,2025/11/11 05:34:45+00,MIDNIGHT,OTHERS,THEFT F/AUTO,1800 - 1899 BLOCK OF WILTBERGER STREET NW,398189.79,138551.83,2,2G,3,306,Cluster 3,004801 2,004801,Precinct 21,38.9148306349,-77.0208727896,,2025/11/09 20:39:00+00,2025/11/09 22:23:00+00,844620472,
393645.649999999,140765.550000001,25171549,2025/11/11 13:21:53+00,DAY,OTHERS,THEFT/OTHER,3700 - 3749 BLOCK OF NEWARK STREET NW,393645.65,140765.55,3,3A,2,204,Cluster 14,001002 4,001002,Precinct 29,38.934751414,-77.0732898841,,2025/11/11 13:02:00+00,2025/11/11 13:03:00+00,844620473,
396671.789999999,139479.359999999,25171661,2025/11/18 16:41:02+00,DAY,OTHERS,THEFT F/AUTO,1630 - 1699 BLOCK OF EUCLID STREET NW,396671.79,139479.36,1,1C,3,303,Cluster 1,003802 3,003802,Precinct 24,38.9231816904,-77.0383807205,,2025/11/10 17:30:00+00,2025/11/11 18:30:00+00,844620474,
397318.159999996,139543.859999999,25172423,2025/11/13 02:51:24+00,EVENING,KNIFE,ASSAULT W/DANGEROUS WEAPON,1300 - 1399 BLOCK OF EUCLID STREET NW,397318.16,139543.86,1,1B,3,304,Cluster 2,003600 1,003600,Precinct 23,38.9237649373,-77.0309270726,,2025/11/13 01:47:00+00,2025/11/13 01:50:00+00,844620475,
401135.869900003,135000.3803,25172736,2025/11/13 19:26:08+00,DAY,OTHERS,THEFT F/AUTO,1300 - 1399 BLOCK OF E STREET SE,401135.869855007,135000.380250711,6,6B,1,107,Cluster 26,006900 2,006900,Precinct 91,38.8828390269,-76.9869086226,,2025/11/13 18:46:00+00,2025/11/13 19:21:00+00,844620476,
396481.170000002,137186.370000001,25172767,2025/11/13 20:22:58+00,EVENING,OTHERS,THEFT/OTHER,1700 - 1799 BLOCK OF K STREET NW,396481.17,137186.37,2,2C,2,207,Cluster 6,010700 1,010700,Precinct 17,38.9025249221,-77.040567188,GOLDEN TRIANGLE,2025/11/13 19:00:00+00,,844620477,
397694.829999998,146283.34,25175279,2025/11/18 18:32:37+00,DAY,OTHERS,THEFT/OTHER,7816 - 7899 BLOCK OF GEORGIA AVENUE NW,397694.83,146283.34,4,4A,4,401,Cluster 16,001600 1,001600,Precinct 62,38.9844770368,-77.0266059526,,2025/11/18 17:54:00+00,,844620478,
400383.520000003,140498.27,25175965,2025/11/20 00:42:05+00,EVENING,OTHERS,THEFT/OTHER,700 - 799 BLOCK OF MONROE STREET NE,400383.52,140498.27,5,5F,5,502,Cluster 21,009201 1,009201,Precinct 74,38.9323665691,-76.9955767005,,2025/11/19 22:30:00+00,2025/11/19 22:56:00+00,844620479,
397589.75,142968.379999999,25176428,2025/11/21 00:58:12+00,EVENING,OTHERS,THEFT/OTHER,5300 - 5399 BLOCK OF GEORGIA AVENUE NW,397589.75,142968.38,4,4D,4,403,Cluster 18,002101 4,002101,Precinct 56,38.9546148024,-77.0278071168,,2025/11/20 20:33:00+00,2025/11/20 22:46:00+00,844620480,
397636.969999999,145320.68,25165959,2025/11/01 03:28:51+00,MIDNIGHT,OTHERS,THEFT/OTHER,1100 - 1199 BLOCK OF DAHLIA STREET NW,397636.97,145320.68,4,4A,4,401,Cluster 40,010300 1,010300,Precinct 62,38.97580503,-77.0272704456,,2025/11/01 00:47:00+00,2025/11/01 02:30:00+00,844620689,
405054.409999996,134472.989999998,25166200,2025/11/01 14:50:32+00,DAY,GUN,ROBBERY,4200 - 4299 BLOCK OF HILDRETH STREET SE,405054.41,134472.99,7,7E,6,605,Cluster 33,007707 1,007707,Precinct 106,38.878074297,-76.9417496869,,2025/11/01 13:55:00+00,,844620690,
401930.041699998,130945.3761,25166726,2025/11/02 23:23:36+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,1800 - 1899 BLOCK OF SAVANNAH STREET SE,401930.041663744,130945.376054948,8,8E,7,704,Cluster 38,007409 3,007409,Precinct 116,38.8463084878,-76.9777668415,,2025/11/02 12:44:00+00,2025/11/02 13:50:00+00,844620691,
400887.100000001,129540.82,25166967,2025/11/02 23:59:54+00,EVENING,OTHERS,THEFT/OTHER,4026 - 4199 BLOCK OF WHEELER ROAD SE,400887.1,129540.82,8,8E,7,706,Cluster 39,009801 1,009801,Precinct 121,38.8336572844,-76.9897828422,,2025/11/02 22:57:00+00,2025/11/03 00:00:00+00,844620692,
396847.840000004,144553.670000002,25167062,2025/11/03 03:51:51+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,6425 - 6508 BLOCK OF 16TH STREET NW,396847.84,144553.67,4,4A,4,402,Cluster 17,001803 1,001803,Precinct 61,38.9688931464,-77.0363738384,,2025/11/02 23:30:00+00,2025/11/02 23:40:00+00,844620693,
397330.130000003,138792.899999999,25167866,2025/11/04 17:59:44+00,DAY,OTHERS,THEFT/OTHER,1300 - 1399 BLOCK OF U STREET NW,397330.13,138792.9,1,1B,3,305,Cluster 3,004402 1,004402,Precinct 22,38.9170000824,-77.0307861136,,2025/11/04 17:19:00+00,2025/11/04 17:35:00+00,844620694,
400040.437600002,129143.771699999,25170251,2025/11/08 23:23:24+00,EVENING,OTHERS,THEFT/OTHER,400 - 599 BLOCK OF BRANDYWINE STREET SE,400040.43759799,129143.771733276,8,8E,7,706,Cluster 39,009802 2,009802,Precinct 125,38.8300809364,-76.999534284,,2025/11/07 19:00:00+00,2025/11/08 22:30:00+00,844620695,
396232.869999997,138182.640000001,25170477,2025/11/09 08:40:42+00,MIDNIGHT,OTHERS,ROBBERY,1600 - 1622 BLOCK OF 19TH STREET NW,396232.87,138182.64,2,2B,2,208,Cluster 6,004202 1,004202,Precinct 14,38.911498638,-77.0434352042,,2025/11/09 06:36:00+00,2025/11/09 08:45:00+00,844620696,
397802.409999996,139380.170000002,25170859,2025/11/10 01:35:17+00,EVENING,OTHERS,THEFT F/AUTO,2300 - 2599 BLOCK OF SHERMAN AVENUE NW,397802.41,139380.17,1,1E,3,304,Cluster 2,003500 2,003500,Precinct 37,38.9222917098,-77.0253421609,,2025/11/08 02:00:00+00,2025/11/08 12:00:00+00,844620697,
399856.109999999,134410.73,25171478,2025/11/11 04:54:54+00,MIDNIGHT,OTHERS,THEFT F/AUTO,300 - 335 BLOCK OF L STREET SE,399856.11,134410.73,8,8F,1,106,Cluster 27,007203 4,007203,Precinct 131,38.8775279494,-77.0016582693,CAPITOL RIVERFRONT,2025/11/09 04:00:00+00,2025/11/10 15:00:00+00,844620698,
399444.469999999,144008.920000002,25172003,2025/11/12 12:55:58+00,DAY,OTHERS,MOTOR VEHICLE THEFT,6001 - 6137 BLOCK OF SLIGO MILL ROAD NE,399444.47,144008.92,4,4B,4,406,Cluster 19,009505 2,009505,Precinct 64,38.9639913862,-77.0064100072,,2025/11/11 20:00:00+00,2025/11/12 11:45:00+00,844620699,
399119.530000001,137184.550000001,25172172,2025/11/12 19:09:55+00,DAY,OTHERS,THEFT F/AUTO,1 - 99 BLOCK OF K STREET NW,399119.53,137184.55,6,6E,1,102,Cluster 8,004704 1,004704,Precinct 1,38.9025151292,-77.0101505859,,2025/10/30 11:45:00+00,2025/11/12 18:20:00+00,844620700,
398010.079999998,138818.940000001,25172220,2025/11/12 20:13:53+00,EVENING,OTHERS,THEFT/OTHER,2000 - 2099 BLOCK OF 8TH STREET NW,398010.08,138818.94,1,1B,3,305,Cluster 3,003500 3,003500,Precinct 37,38.917236462,-77.0229457261,,2025/11/12 18:59:00+00,2025/11/12 19:50:00+00,844620701,
402503.0,139009.109999999,25172794,2025/11/13 21:20:39+00,EVENING,OTHERS,THEFT/OTHER,2000 - 2198 BLOCK OF BLADENSBURG ROAD NE,402503,139009.11,5,5C,5,503,Cluster 22,011100 1,011100,Precinct 71,38.9189482642,-76.9711372662,,2025/11/13 20:28:00+00,2025/11/13 21:15:00+00,844620702,
401729.460000001,137250.600000001,25173696,2025/11/15 12:09:37+00,DAY,OTHERS,THEFT F/AUTO,1000 - 1099 BLOCK OF 17TH PLACE NE,401729.46,137250.6,5,5D,5,507,Cluster 23,008903 3,008903,Precinct 78,38.9031088705,-76.9800615825,,2025/11/15 11:31:00+00,2025/11/15 12:06:00+00,844620703,
400908.219999999,140085.559999999,25173732,2025/11/15 14:45:43+00,DAY,OTHERS,MOTOR VEHICLE THEFT,1200 - 1299 BLOCK OF IRVING STREET NE,400908.22,140085.56,5,5B,5,504,Cluster 22,009301 2,009301,Precinct 73,38.9286483646,-76.9895256581,,2025/11/15 13:26:00+00,2025/11/15 14:35:00+00,844620704,
397029.060000002,140633.18,25173900,2025/11/15 21:08:46+00,EVENING,OTHERS,THEFT F/AUTO,1400 - 1509 BLOCK OF MERIDIAN PLACE NW,397029.06,140633.18,1,1A,4,408,Cluster 2,002801 1,002801,Precinct 41,38.9335769402,-77.0342656988,,2025/11/12 22:00:00+00,2025/11/13 12:40:00+00,844620705,
394442.509999998,141182.0,25174752,2025/11/17 17:22:14+00,DAY,OTHERS,THEFT/OTHER,3200 - 3318 BLOCK OF ROWLAND PLACE NW,394442.51,141182,3,3C,2,203,Cluster 15,000600 1,000600,Precinct 27,38.9385083202,-77.064102426,,2025/11/17 16:50:00+00,2025/11/17 16:51:00+00,844620706,
401979.68,137586.699999999,25174968,2025/11/18 03:09:19+00,EVENING,KNIFE,ASSAULT W/DANGEROUS WEAPON,1200 - 1299 BLOCK OF 18TH PLACE NE,401979.68,137586.7,5,5D,5,507,Cluster 23,008903 2,008903,Precinct 78,38.9061360493,-76.9771759037,,2025/11/17 23:37:00+00,2025/11/18 01:30:00+00,844620707,
402357.640000001,134072.23,25175830,2025/11/19 20:35:24+00,EVENING,OTHERS,THEFT F/AUTO,2200 - 2305 BLOCK OF PENNSYLVANIA AVENUE SE,402357.64,134072.23,7,7B,6,607,Cluster 34,007601 1,007601,Precinct 111,38.8744754585,-76.9728303927,,2025/11/19 18:32:00+00,2025/11/19 20:06:00+00,844620708,
402121.590000004,140166.18,25175877,2025/11/19 21:30:35+00,EVENING,OTHERS,BURGLARY,2000 - 2099 BLOCK OF RHODE ISLAND AVENUE NE,402121.59,140166.18,5,5C,5,503,Cluster 22,011100 2,011100,Precinct 72,38.9293725227,-76.9755318261,,2025/11/19 16:50:00+00,2025/11/19 21:30:00+00,844620709,
394079.530000001,144993.050000001,25176271,2025/11/20 17:19:18+00,DAY,OTHERS,MOTOR VEHICLE THEFT,3300 - 3399 BLOCK OF TENNYSON STREET NW,394079.53,144993.05,4,3/4G,2,201,Cluster 10,001500 5,001500,Precinct 51,38.9728368851,-77.0683220876,,2025/11/19 13:06:00+00,2025/11/20 12:45:00+00,844620710,
397161.979999997,140549.550000001,25177072,2025/11/22 03:02:35+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,3429 - 3464 BLOCK OF 14TH STREET NW,397161.98,140549.55,1,1A,4,408,Cluster 2,002900 2,002900,Precinct 41,38.9328240152,-77.0327323041,,2025/11/21 22:30:00+00,2025/11/21 22:59:00+00,844620711,
393039.43,142375.16,25177425,2025/11/22 16:45:30+00,DAY,OTHERS,THEFT/OTHER,4530 - 4599 BLOCK OF WISCONSIN AVENUE NW,393039.43,142375.16,3,3E,2,202,Cluster 11,001100 4,001100,Precinct 32,38.9492466458,-77.0802982386,,2025/11/22 14:46:00+00,2025/11/22 14:58:00+00,844620712,
399283.189999998,134605.960000001,25178090,2025/11/24 03:27:14+00,EVENING,OTHERS,THEFT/OTHER,1 - 69 BLOCK OF I STREET SE,399283.19,134605.96,6,8F,1,106,Cluster 27,007202 2,007202,Precinct 131,38.8792863775,-77.0082611251,CAPITOL RIVERFRONT,2025/11/23 21:04:00+00,2025/11/23 21:06:00+00,844620713,
394411.530000001,137777.07,25424828,2025/11/17 19:33:58+00,DAY,OTHERS,THEFT F/AUTO,3200 - 3247 BLOCK OF O STREET NW,394411.53,137777.07,2,2E,2,206,Cluster 4,000202 3,000202,Precinct 6,38.9078354315,-77.0644320424,,2025/11/05 23:30:00+00,2025/11/06 01:47:00+00,844620808,
401124.409999996,132268.579999998,25424879,2025/11/17 20:33:21+00,EVENING,OTHERS,THEFT/OTHER,1436 - 1498 BLOCK OF HOWARD ROAD SE,401124.41,132268.58,8,8B,7,703,Cluster 37,007407 2,007407,Precinct 118,38.8582298795,-76.9870451703,,2025/11/07 21:07:00+00,2025/11/07 21:13:00+00,844620809,
397874.159999996,139955.890000001,25425036,2025/11/20 12:32:35+00,DAY,OTHERS,THEFT/OTHER,700 - 999 BLOCK OF HOBART PLACE NW,397874.16,139955.89,1,1E,3,304,Cluster 2,003100 1,003100,Precinct 37,38.9274781547,-77.0245165376,,2025/11/14 21:50:00+00,2025/11/14 21:50:00+00,844620810,
395499.25,139592.960000001,25425082,2025/11/26 12:02:41+00,DAY,OTHERS,THEFT/OTHER,2600 - 2649 BLOCK OF CONNECTICUT AVENUE NW,395499.25,139592.96,3,3C,2,204,Cluster 15,000501 3,000501,Precinct 26,38.9241998122,-77.0519031245,,2025/11/23 14:00:00+00,2025/11/23 15:00:00+00,844620811,
396942.159999996,139389.710000001,25176879,2025/11/21 19:58:22+00,DAY,OTHERS,THEFT F/AUTO,2400 - 2537 BLOCK OF 15TH STREET NW,396942.16,139389.71,1,1B,3,304,Cluster 2,003701 1,003701,Precinct 23,38.9223750769,-77.0352624306,,2025/11/18 13:00:00+00,2025/11/20 20:00:00+00,844620845,
394650.049999997,141697.59,25178414,2025/11/24 17:03:11+00,DAY,OTHERS,THEFT/OTHER,2900 - 3049 BLOCK OF VAN NESS STREET NW,394650.05,141697.59,3,3F,2,203,Cluster 12,001303 2,001303,Precinct 34,38.9431541919,-77.0617125934,,2025/11/24 15:00:00+00,2025/11/24 15:15:00+00,844620846,
397430.659999996,136664.370000001,25178609,2025/11/24 22:50:32+00,EVENING,OTHERS,THEFT/OTHER,600 - 699 BLOCK OF 13TH STREET NW,397430.66,136664.37,2,2C,2,209,Cluster 8,005802 1,005802,Precinct 129,38.8978258475,-77.0296189448,DOWNTOWN,2025/11/24 22:00:00+00,2025/11/24 22:04:00+00,844620847,
397162.590000004,141376.550000001,25178644,2025/11/24 23:53:15+00,EVENING,OTHERS,THEFT F/AUTO,4000 - 4099 BLOCK OF 14TH STREET NW,397162.59,141376.55,4,4C,4,404,Cluster 18,002504 2,002504,Precinct 47,38.9402738789,-77.0327286883,,2025/11/24 14:00:00+00,2025/11/24 23:53:00+00,844620848,
397171.109999999,137408.25,25178696,2025/11/25 01:45:06+00,EVENING,OTHERS,THEFT/OTHER,1100 - 1199 BLOCK OF VERMONT AVENUE NW,397171.11,137408.25,2,2C,2,207,Cluster 8,010100 3,010100,Precinct 17,38.9045261865,-77.0326140595,DOWNTOWN,2025/11/25 00:40:00+00,2025/11/25 01:00:00+00,844620849,
398758.710000001,145213.059999999,25180098,2025/11/28 03:04:55+00,EVENING,OTHERS,BURGLARY,100 - 199 BLOCK OF CARROLL STREET NW,398758.71,145213.06,4,4B,4,401,Cluster 17,001702 2,001702,Precinct 63,38.9748378665,-77.014324859,,2025/11/28 00:52:00+00,2025/11/28 01:52:00+00,844620850,
397229.119999997,138854.539999999,25180157,2025/11/28 05:52:26+00,MIDNIGHT,OTHERS,THEFT F/AUTO,2000 - 2099 BLOCK OF 14TH STREET NW,397229.12,138854.54,1,1B,3,305,Cluster 3,004401 2,004401,Precinct 22,38.9175550432,-77.0319511026,,2025/11/28 05:37:00+00,2025/11/28 05:51:00+00,844620851,
395858.560000002,137094.989999998,25178529,2025/11/24 20:27:49+00,EVENING,OTHERS,THEFT/OTHER,2100 - 2199 BLOCK OF PENNSYLVANIA AVENUE NW,395858.56,137094.99,2,2A,2,207,Cluster 5,010800 1,010800,Precinct 2,38.9016990258,-77.0477444583,,2025/11/24 18:30:00+00,2025/11/24 19:30:00+00,844621101,
397694.450000003,143150.09,25179095,2025/11/25 20:06:49+00,EVENING,OTHERS,THEFT/OTHER,900 - 935 BLOCK OF KENNEDY STREET NW,397694.45,143150.09,4,4D,4,403,Cluster 18,002101 5,002101,Precinct 56,38.9562519752,-77.0265998011,,2025/11/20 17:30:00+00,2025/11/25 19:59:00+00,844621463,
399283.030000001,129409.949999999,25179320,2025/11/26 04:48:31+00,MIDNIGHT,KNIFE,ASSAULT W/DANGEROUS WEAPON,3846 - 3999 BLOCK OF SOUTH CAPITOL STREET,399283.03,129409.95,8,8D,7,708,Cluster 39,009807 1,009807,Precinct 124,38.8324785022,-77.0082575523,,2025/11/26 02:32:00+00,2025/11/26 04:16:00+00,844621464,
396294.479999997,140699.370000001,25180446,2025/11/29 02:15:23+00,EVENING,OTHERS,BURGLARY,1800 - 1899 BLOCK OF NEWTON STREET NW,396294.48,140699.37,1,1D,3,302,Cluster 2,002703 2,002703,Precinct 40,38.9341704087,-77.0427384231,,2025/11/29 00:27:00+00,2025/11/29 02:05:00+00,844621465,
396748.25,138470.399999999,25167621,2025/11/04 02:59:40+00,EVENING,OTHERS,THEFT/OTHER,1600 - 1699 BLOCK OF S STREET NW,396748.25,138470.4,2,2B,3,301,Cluster 6,004201 1,004201,Precinct 141,38.9140929349,-77.0374942095,,2025/11/01 19:30:00+00,2025/11/01 20:15:00+00,844621672,
402110.895300001,136474.075399999,25167925,2025/11/04 22:30:17+00,EVENING,OTHERS,THEFT/OTHER,2000 - 2061 BLOCK OF E STREET NE,402110.895295912,136474.075420079,7,7D,5,507,Cluster 25,007903 1,007903,Precinct 80,38.8961128253,-76.9756665177,,2025/11/04 17:47:00+00,2025/11/04 20:06:00+00,844621673,
399350.189999998,137708.829999998,25168080,2025/11/05 00:07:53+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,1 - 99 BLOCK OF N STREET NE,399350.19,137708.83,6,6E,5,501,Cluster 25,010601 1,010601,Precinct 144,38.907238228,-77.0074918952,NOMA,2025/11/04 22:15:00+00,2025/11/04 22:30:00+00,844621674,
398682.299999997,134716.489999998,25168325,2025/11/05 14:58:46+00,DAY,OTHERS,MOTOR VEHICLE THEFT,700 - 899 BLOCK OF 3RD STREET SW,398682.3,134716.49,6,6D,1,103,Cluster 9,010500 3,010500,Precinct 128,38.8802813797,-77.0151865019,SOUTHWEST,2025/11/05 13:21:00+00,,844621675,
406370.0,136724.52,25169592,2025/11/07 19:46:58+00,DAY,OTHERS,MOTOR VEHICLE THEFT,5100 - 5199 BLOCK OF NANNIE HELEN BURROUGHS AVENUE NE,406370,136724.52,7,7C,6,602,Cluster 31,007804 2,007804,Precinct 97,38.8983483756,-76.9265671039,,2025/11/07 18:58:00+00,2025/11/07 19:42:00+00,844621676,
401064.994599998,129644.217500001,25169986,2025/11/08 07:25:47+00,MIDNIGHT,OTHERS,THEFT/OTHER,1000 - 1389 BLOCK OF BARNABY TERRACE SE,401064.994622941,129644.217461741,8,8E,7,706,Cluster 39,009700 2,009700,Precinct 121,38.8345885388,-76.9877337842,,2025/11/08 06:59:00+00,2025/11/08 07:15:00+00,844621677,
394964.329999998,140772.690000001,25170615,2025/11/09 18:24:21+00,DAY,OTHERS,THEFT/OTHER,3319 - 3499 BLOCK OF CONNECTICUT AVENUE NW,394964.33,140772.69,3,3C,2,203,Cluster 15,001304 1,001304,Precinct 34,38.9348242806,-77.0580805327,,2025/11/09 16:15:00+00,2025/11/09 16:34:00+00,844621678,
397583.189999998,145403.109999999,25170746,2025/11/09 21:09:45+00,EVENING,OTHERS,THEFT/OTHER,7100 - 7199 BLOCK OF 12TH STREET NW,397583.19,145403.11,4,4A,4,401,Cluster 40,010300 1,010300,Precinct 62,38.9765474318,-77.0278913819,,2025/11/09 20:37:00+00,2025/11/09 21:03:00+00,844621679,
402521.829999998,139240.760000002,25170910,2025/11/10 03:11:36+00,EVENING,OTHERS,THEFT F/AUTO,2200 - 2299 BLOCK OF 25TH PLACE NE,402521.83,139240.76,5,5C,5,503,Cluster 22,011100 1,011100,Precinct 71,38.9210349889,-76.9709192817,,2025/11/09 15:10:00+00,2025/11/10 03:00:00+00,844621680,
397229.100000001,138975.93,25171043,2025/11/10 13:32:37+00,DAY,OTHERS,THEFT/OTHER,2100 - 2199 BLOCK OF 14TH STREET NW,397229.1,138975.93,1,1B,3,305,Cluster 3,004401 2,004401,Precinct 22,38.9186485641,-77.0319518232,,2025/11/10 13:10:00+00,2025/11/10 13:40:00+00,844621681,
396839.770000003,140889.359999999,25171154,2025/11/10 18:52:23+00,DAY,OTHERS,THEFT/OTHER,3517 - 3648 BLOCK OF 16TH STREET NW,396839.77,140889.36,1,1D,3,302,Cluster 2,002704 2,002704,Precinct 40,38.9358840261,-77.0364500776,,2025/11/03 14:00:00+00,2025/11/03 16:30:00+00,844621682,
397228.840000004,138674.0,25171464,2025/11/11 04:07:42+00,MIDNIGHT,OTHERS,THEFT F/AUTO,1900 - 1920 BLOCK OF 14TH STREET NW,397228.84,138674,2,2F,3,301,Cluster 3,004300 4,004300,Precinct 141,38.9159286783,-77.0319536026,,2025/11/09 06:05:00+00,2025/11/09 06:25:00+00,844621683,
393319.049999997,140046.66,25171878,2025/11/12 02:36:58+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,2900 - 2999 BLOCK OF 39TH STREET NW,393319.05,140046.66,3,3A,2,204,Cluster 14,000704 2,000704,Precinct 28,38.9282730122,-77.0770498273,,2025/11/10 02:00:00+00,2025/11/12 02:30:00+00,844621684,
400332.630000003,136437.640000001,25172171,2025/11/12 18:19:42+00,DAY,OTHERS,THEFT F/AUTO,409 - 499 BLOCK OF 7TH STREET NE,400332.63,136437.64,6,6A,1,108,Cluster 25,008302 1,008302,Precinct 84,38.8957870732,-76.9961656037,,2025/11/12 17:00:00+00,2025/11/12 17:30:00+00,844621685,
401575.229999997,134650.75,25173277,2025/11/14 20:01:44+00,EVENING,OTHERS,THEFT F/AUTO,800 - 899 BLOCK OF KENTUCKY AVENUE SE,401575.23,134650.75,6,6B,1,107,Cluster 26,006802 2,006802,Precinct 91,38.8796887445,-76.9818456138,,2025/11/14 16:59:00+00,2025/11/14 19:00:00+00,844621686,
397228.810000002,138511.210000001,25173374,2025/11/14 22:30:09+00,EVENING,OTHERS,THEFT/OTHER,1800 - 1823 BLOCK OF 14TH STREET NW,397228.81,138511.21,2,2F,3,301,Cluster 3,004300 4,004300,Precinct 141,38.9144622117,-77.0319532915,,2025/11/14 01:00:00+00,2025/11/14 22:50:00+00,844621687,
396455.479999997,139555.850000001,25174727,2025/11/17 16:49:13+00,DAY,OTHERS,THEFT/OTHER,1737 - 1776 BLOCK OF COLUMBIA ROAD NW,396455.48,139555.85,1,1C,3,303,Cluster 1,003901 2,003901,Precinct 35,38.9238698908,-77.0408755892,ADAMS MORGAN,2025/11/17 15:50:00+00,2025/11/17 16:01:00+00,844621688,
401119.119999997,137128.460000001,25175432,2025/11/18 23:46:34+00,EVENING,OTHERS,THEFT F/AUTO,1100 - 1199 BLOCK OF TRINIDAD AVENUE NE,401119.12,137128.46,5,5D,5,506,Cluster 23,008802 3,008802,Precinct 77,38.9020095791,-76.9870982053,,2025/11/18 20:00:00+00,2025/11/18 20:40:00+00,844621689,
400183.090000004,131022.190000001,25175550,2025/11/19 05:01:00+00,MIDNIGHT,OTHERS,THEFT/OTHER,500 - 599 BLOCK OF LEBAUM STREET SE,400183.09,131022.19,8,8C,7,707,Cluster 39,010400 3,010400,Precinct 123,38.8470025598,-76.9978908701,,2025/11/19 03:50:00+00,2025/11/19 04:00:00+00,844621690,
397719.939999998,137315.09,25176109,2025/11/20 06:08:48+00,MIDNIGHT,OTHERS,THEFT F/AUTO,1000 - 1059 BLOCK OF MASSACHUSETTS AVENUE NW,397719.94,137315.09,2,2C,2,209,Cluster 8,010100 2,010100,Precinct 129,38.9036885634,-77.0262863309,DOWNTOWN,2025/11/20 04:21:00+00,2025/11/20 05:56:00+00,844621691,
393951.079999998,139963.300000001,25176527,2025/11/21 01:42:41+00,EVENING,GUN,ASSAULT W/DANGEROUS WEAPON,3500 - 3599 BLOCK OF GARFIELD STREET NW,393951.08,139963.3,3,3C,2,204,Cluster 15,000400 1,000400,Precinct 12,38.9275266577,-77.0697600421,,2025/11/21 00:47:00+00,2025/11/21 00:49:00+00,844621692,
405689.07,135331.4355,25176887,2025/11/22 19:22:50+00,DAY,OTHERS,THEFT/OTHER,4700 - 4899 BLOCK OF C STREET SE,405689.070019232,135331.435483018,7,7E,6,604,Cluster 33,009906 1,009906,Precinct 104,38.8858036271,-76.9344283476,,2025/11/02 04:00:00+00,2025/11/02 04:00:00+00,844621693,
